,date,open,high,low,close,adjclose,volume
1312,2020-03-20,5.474999904632568,5.757999897003174,5.1282501220703125,5.143750190734863,5.126132965087891,804636000
1313,2020-03-23,5.142749786376953,5.412000179290772,4.9629998207092285,5.317249774932861,5.299036979675293,643876000
1314,2020-03-24,5.724999904632568,6.316500186920166,5.701250076293945,6.229499816894531,6.208162784576416,1101644000
1315,2020-03-25,6.34499979019165,6.545499801635742,6.09149980545044,6.140500068664551,6.119467258453369,793432000
1316,2020-03-26,6.348499774932861,6.555500030517578,6.25,6.431000232696533,6.408972263336182,696108000
1317,2020-03-27,6.25,6.578000068664551,6.2170000076293945,6.318250179290772,6.2966084480285645,638828000
1318,2020-03-30,6.383999824523926,6.64900016784668,6.339749813079834,6.639750003814697,6.617007732391357,602252000
1319,2020-03-31,6.679999828338623,6.885000228881836,6.443749904632568,6.590000152587891,6.567427158355713,949960000
1320,2020-04-01,6.391250133514404,6.538249969482422,6.0320000648498535,6.076749801635742,6.055934906005859,656912000
1321,2020-04-02,6.105999946594238,6.400000095367432,6.057750225067139,6.386750221252441,6.36487340927124,675764000
1322,2020-04-03,6.348999977111816,6.390749931335449,5.959750175476074,6.097750186920166,6.0768632888793945,663212000
1323,2020-04-06,6.38100004196167,6.747000217437744,6.323249816894531,6.710000038146973,6.687016487121582,727884000
1324,2020-04-07,6.932499885559082,6.956250190734863,6.432499885559082,6.475749969482422,6.45357084274292,784520000
1325,2020-04-08,6.585249900817871,6.698750019073486,6.514999866485596,6.673749923706055,6.650890350341797,542444000
1326,2020-04-09,6.800000190734863,6.822999954223633,6.510499954223633,6.573750019073486,6.551233291625977,525564000
1327,2020-04-13,6.513750076293945,6.755000114440918,6.425000190734863,6.746250152587891,6.723142623901367,398408000
1328,2020-04-14,6.875,7.132999897003174,6.847249984741211,7.098750114440918,7.074435234069824,530948000
1329,2020-04-15,6.929999828338623,7.104249954223633,6.884500026702881,7.020999908447266,6.996951103210449,366148000
1330,2020-04-16,7.177000045776367,7.474999904632568,7.163750171661377,7.367499828338623,7.342263698577881,745620000
1331,2020-04-17,7.449999809265137,7.471499919891357,7.173500061035156,7.308000087738037,7.282968997955322,539120000
1332,2020-04-20,7.181000232696533,7.337500095367432,7.131750106811523,7.176249980926514,7.151670455932617,449388000
1333,2020-04-21,7.057750225067139,7.1192498207092285,6.677750110626221,6.737750053405762,6.714671611785889,735160000
1334,2020-04-22,6.930749893188477,7.196750164031982,6.885000228881836,7.153749942779541,7.129247188568115,483356000
1335,2020-04-23,7.196000099182129,7.328499794006348,7.074999809265137,7.100249767303467,7.075929641723633,424160000
1336,2020-04-24,7.090000152587891,7.2417497634887695,7.014999866485596,7.239749908447266,7.214951992034912,352328000
1337,2020-04-27,7.374750137329102,7.587500095367432,7.349999904632568,7.427000045776367,7.401561260223389,479388000
1338,2020-04-28,7.574999809265137,7.605000019073486,7.278500080108643,7.283999919891357,7.259049415588379,442904000
1339,2020-04-29,7.419250011444092,7.514500141143799,7.34375,7.46150016784668,7.435942649841309,379160000
1340,2020-04-30,7.407249927520752,7.46150016784668,7.293000221252441,7.307000160217285,7.281971454620361,375916000
1341,2020-05-01,7.108749866485596,7.222499847412109,7.020999908447266,7.069499969482422,7.045284748077393,342096000
1342,2020-05-04,7.021999835968018,7.296000003814697,7.021999835968018,7.282249927520752,7.257307052612305,317556000
1343,2020-05-05,7.386750221252441,7.506750106811523,7.282249927520752,7.343500137329102,7.318346977233887,368896000
1344,2020-05-06,7.423250198364258,7.550000190734863,7.385250091552734,7.44474983215332,7.419249534606934,323464000
1345,2020-05-07,7.584499835968018,7.685249805450439,7.532999992370605,7.621749877929687,7.595643520355225,373732000
1346,2020-05-08,7.693749904632568,7.818749904632568,7.659749984741211,7.8125,7.785740375518799,339216000
1347,2020-05-11,7.807499885559082,8.112500190734863,7.778749942779541,8.065500259399414,8.037874221801758,469060000
1348,2020-05-12,8.123499870300293,8.172499656677246,7.792749881744385,7.802499771118164,7.7757744789123535,493060000
1349,2020-05-13,7.917500019073486,8.078499794006348,7.594749927520752,7.78000020980835,7.75335168838501,625852000
1350,2020-05-14,7.841750144958496,8.03600025177002,7.6875,8.030500411987305,8.002996444702148,602312000
1351,2020-05-15,7.889750003814697,8.500499725341797,7.874000072479248,8.490750312805176,8.461668014526367,987660000
1352,2020-05-18,8.760499954223633,8.916500091552734,8.680500030517578,8.750249862670898,8.720277786254883,774460000
1353,2020-05-19,8.790249824523926,9.087499618530272,8.762749671936035,8.805500030517578,8.77534008026123,717320000
1354,2020-05-20,8.991000175476074,9.04300022125244,8.888750076293945,8.970000267028809,8.939274787902832,587536000
1355,2020-05-21,9.05150032043457,9.052499771118164,8.737500190734863,8.775250434875488,8.745193481445312,761068000
1356,2020-05-22,8.825249671936035,9.093000411987305,8.713250160217285,9.026249885559082,8.995331764221191,1038764000
1357,2020-05-26,9.156749725341797,9.181750297546388,8.67199993133545,8.71774959564209,8.687889099121094,770780000
1358,2020-05-27,8.625,8.632749557495117,7.996749877929687,8.525250434875488,8.496049880981445,1175892000
1359,2020-05-28,8.412249565124512,8.760499954223633,8.379249572753906,8.487000465393066,8.457931518554688,734896000
1360,2020-05-29,8.554499626159668,8.875499725341797,8.484999656677246,8.875499725341797,8.845099449157715,745256000
1361,2020-06-01,8.833250045776367,8.840749740600586,8.689499855041504,8.806249618530273,8.776087760925293,389876000
1362,2020-06-02,8.796250343322754,8.837249755859375,8.657999992370605,8.825249671936035,8.795021057128906,391320000
1363,2020-06-03,8.822250366210938,8.866250038146973,8.699999809265137,8.769499778747559,8.739460945129395,365440000
1364,2020-06-04,8.727999687194824,8.943249702453613,8.677499771118164,8.766500473022461,8.740460395812988,424280000
1365,2020-06-05,8.794500350952148,8.996999740600586,8.708000183105469,8.920000076293945,8.89350414276123,481748000
1366,2020-06-08,8.877249717712402,8.889749526977539,8.685750007629395,8.805000305175781,8.77884578704834,387736000
1367,2020-06-09,8.800000190734863,9.109749794006348,8.751250267028809,9.04599952697754,9.019128799438477,468488000
1368,2020-06-10,9.167750358581545,9.5,9.153499603271484,9.36674976348877,9.338926315307615,632180000
1369,2020-06-11,9.149999618530272,9.261249542236328,8.78600025177002,8.796250343322754,8.770121574401855,583652000
1370,2020-06-12,9.162500381469728,9.187250137329102,8.70324993133545,8.932499885559082,8.905965805053711,570908000
1371,2020-06-15,8.815250396728516,9.182250022888184,8.743749618530273,9.173749923706056,9.146499633789062,400004000
1372,2020-06-16,9.225000381469728,9.26675033569336,8.838749885559082,9.068499565124512,9.0415620803833,535716000
1373,2020-06-17,9.113750457763672,9.298999786376951,9.070249557495115,9.236000061035156,9.208565711975098,408304000
1374,2020-06-18,9.22700023651123,9.282500267028809,9.114500045776367,9.218000411987305,9.190619468688965,254408000
1375,2020-06-19,9.24250030517578,9.44499969482422,9.227250099182127,9.261249542236328,9.233741760253906,524160000
1376,2020-06-22,9.300000190734863,9.53125,9.273249626159668,9.52674961090088,9.498451232910156,398468000
1377,2020-06-23,9.550999641418455,9.642499923706056,9.407500267028809,9.449999809265137,9.421930313110352,375108000
1378,2020-06-24,9.47624969482422,9.556500434875488,9.14449977874756,9.23550033569336,9.2080659866333,449372000
1379,2020-06-25,9.35575008392334,9.505000114440918,9.182250022888184,9.489999771118164,9.461812019348145,376072000
1380,2020-06-26,9.5,9.5,9.125,9.154999732971191,9.127805709838867,592084000
1381,2020-06-29,9.169750213623049,9.204500198364258,8.899999618530273,9.199999809265137,9.172672271728516,342248000
1382,2020-06-30,9.314000129699709,9.526249885559082,9.26650047302246,9.497750282287598,9.46953582763672,367892000
1383,2020-07-01,9.520750045776367,9.575750350952148,9.413000106811523,9.529999732971191,9.501690864562988,326648000
1384,2020-07-02,9.638999938964844,9.737500190734863,9.57824993133545,9.612250328063965,9.583697319030762,364056000
1385,2020-07-06,9.74174976348877,9.9087495803833,9.712499618530272,9.83924961090088,9.81002426147461,315892000
1386,2020-07-07,9.946249961853027,10.06999969482422,9.850749969482422,9.871749877929688,9.84242820739746,357800000
1387,2020-07-08,9.993749618530272,10.225000381469728,9.965499877929688,10.215999603271484,10.185653686523438,365480000
1388,2020-07-09,10.380249977111816,10.56999969482422,10.23349952697754,10.508999824523926,10.477785110473633,494548000
1389,2020-07-10,10.588749885559082,10.65524959564209,10.37874984741211,10.479249954223633,10.448122024536133,497676000
1390,2020-07-13,10.595000267028809,10.79224967956543,10.024999618530272,10.052249908447266,10.022390365600586,457076000
1391,2020-07-14,10.074999809265137,10.402750015258787,9.785499572753906,10.376999855041504,10.34617519378662,542676000
1392,2020-07-15,10.414250373840332,10.43299961090088,10.055749893188477,10.227250099182127,10.196870803833008,403984000
1393,2020-07-16,10.015000343322754,10.20674991607666,9.895500183105469,10.134750366210938,10.104643821716309,344964000
1394,2020-07-17,10.225500106811523,10.248499870300291,10.087750434875488,10.201499938964844,10.171196937561035,266284000
1395,2020-07-20,10.274250030517578,10.53125,10.156749725341797,10.510749816894531,10.479527473449709,284852000
1396,2020-07-21,10.512999534606934,10.5600004196167,10.286749839782717,10.328499794006348,10.29782009124756,277036000
1397,2020-07-22,10.36750030517578,10.602499961853027,10.291500091552734,10.438750267028809,10.40774154663086,367292000
1398,2020-07-23,10.449999809265137,10.54699993133545,10.03125,10.12975025177002,10.099661827087402,411660000
1399,2020-07-24,9.875,10.364749908447266,9.777000427246094,10.194499969482422,10.164216995239258,473292000
1400,2020-07-27,10.232250213623049,10.441749572753906,10.21774959564209,10.421500205993652,10.390542984008787,292132000
1401,2020-07-28,10.374250411987305,10.381999969482422,10.209250450134276,10.215499877929688,10.185157775878906,271636000
1402,2020-07-29,10.39074993133545,10.516249656677246,10.347000122070312,10.465499877929688,10.434412956237791,284508000
1403,2020-07-30,10.375,10.623000144958496,10.295249938964844,10.61400032043457,10.582469940185549,308880000
1404,2020-07-31,10.563249588012695,10.76650047302246,10.43299961090088,10.614749908447266,10.583218574523926,386080000
1405,2020-08-03,10.732500076293944,11.098750114440918,10.715250015258787,11.010250091552734,10.977544784545898,412720000
1406,2020-08-04,11.050000190734863,11.227749824523926,10.906000137329102,11.227749824523926,11.194397926330566,310336000
1407,2020-08-05,11.244000434875488,11.371749877929688,11.166250228881836,11.286749839782717,11.253222465515137,249924000
1408,2020-08-06,11.349749565124512,11.357999801635742,11.178750038146973,11.33549976348877,11.301827430725098,244316000
1409,2020-08-07,11.3125,11.50475025177002,11.037500381469728,11.19950008392334,11.16623306274414,342516000
1410,2020-08-10,11.334250450134276,11.408249855041504,10.856499671936035,11.164999961853027,11.131837844848633,427796000
1411,2020-08-11,11.073749542236328,11.13675022125244,10.79574966430664,10.850000381469728,10.817770957946776,354512000
1412,2020-08-12,10.990750312805176,11.467000007629396,10.958250045776367,11.440250396728516,11.406270027160645,464412000
1413,2020-08-13,11.54599952697754,11.721750259399414,11.35575008392334,11.442999839782717,11.409008026123049,374460000
1414,2020-08-14,11.529999732971191,11.704750061035156,11.440500259399414,11.564000129699709,11.529650688171388,366436000
1415,2020-08-17,11.85124969482422,12.409749984741213,11.81725025177002,12.336999893188477,12.30035400390625,621300000
1416,2020-08-18,12.449999809265137,12.496000289916992,12.08625030517578,12.260749816894531,12.224329948425291,503448000
1417,2020-08-19,12.296500205993652,12.3149995803833,12.097999572753906,12.138500213623049,12.102442741394045,622624000
1418,2020-08-20,11.975000381469728,12.375,11.87874984741211,12.140999794006348,12.104936599731444,921388000
1419,2020-08-21,12.201749801635742,12.80875015258789,12.195249557495115,12.683500289916992,12.64582633972168,999868000
1420,2020-08-24,12.883749961853027,12.912500381469728,12.50749969482422,12.720250129699709,12.682465553283691,490564000
1421,2020-08-25,12.630749702453612,12.761249542236328,12.573749542236328,12.75,12.712127685546877,289076000
1422,2020-08-26,12.799249649047852,12.868499755859377,12.677749633789062,12.77299976348877,12.73505687713623,321244000
1423,2020-08-27,12.781499862670898,12.850000381469728,12.566499710083008,12.628250122070312,12.590739250183104,317604000
1424,2020-08-28,12.675000190734863,13.14799976348877,12.642499923706056,13.147749900817873,13.108695030212402,537160000
1425,2020-08-31,13.18274974822998,13.574999809265137,13.037750244140623,13.374500274658203,13.334773063659668,500840000
1426,2020-09-01,13.479999542236328,13.993749618530272,13.43649959564209,13.821000099182127,13.784067153930664,511316000
1427,2020-09-02,14.703749656677246,14.726750373840332,13.899999618530272,14.346500396728516,14.308165550231934,874012000
1428,2020-09-03,13.828749656677246,13.884499549865724,12.87874984741211,13.01550006866455,12.980721473693848,945128000
1429,2020-09-04,12.7837495803833,13.175000190734863,11.704750061035156,12.6225004196167,12.588770866394045,1463684000
1430,2020-09-08,11.73449993133545,12.550000190734863,11.70425033569336,11.913000106811523,11.881166458129885,795728000
1431,2020-09-09,12.399999618530272,12.809249877929688,12.231749534606934,12.71500015258789,12.681022644042969,736200000
1432,2020-09-10,12.989250183105469,13.065250396728516,12.166999816894531,12.311750411987305,12.278852462768556,698684000
1433,2020-09-11,12.48550033569336,12.65250015258789,11.895750045776367,12.16450023651123,12.13199520111084,636928000
1434,2020-09-14,13.081000328063965,13.3149995803833,12.631250381469728,12.872249603271484,12.837851524353027,1201744000
1435,2020-09-15,13.279999732971191,13.298749923706056,12.827750205993652,12.991000175476074,12.956287384033203,727556000
1436,2020-09-16,12.957249641418455,13.09274959564209,12.513750076293944,12.51449966430664,12.481059074401855,556384000
1437,2020-09-17,12.13224983215332,12.589750289916992,12.034749984741213,12.463500022888184,12.430195808410645,792512000
1438,2020-09-18,12.59375,12.63249969482422,11.988750457763672,12.189249992370604,12.15667724609375,698460000
1439,2020-09-21,11.925000190734863,12.522500038146973,11.904500007629396,12.517250061035156,12.48380184173584,721044000
1440,2020-09-22,12.574999809265137,12.64799976348877,12.155500411987305,12.637749671936035,12.603979110717772,646452000
1441,2020-09-23,12.575499534606934,12.72700023651123,12.07925033569336,12.123749732971191,12.091353416442873,647012000
1442,2020-09-24,12.072250366210938,12.569499969482422,12.013999938964844,12.347999572753906,12.315003395080566,731240000
1443,2020-09-25,12.447500228881836,12.883500099182127,12.245750427246094,12.873749732971191,12.839348793029783,588016000
1444,2020-09-28,13.040249824523926,13.051750183105469,12.75,13.03499984741211,13.000168800354004,573808000
1445,2020-09-29,12.9375,13.442749977111816,12.933250427246094,13.225749969482422,13.190409660339355,621460000
1446,2020-09-30,13.157500267028809,13.6225004196167,13.150250434875488,13.530500411987305,13.494344711303713,689184000
1447,2020-10-01,13.758000373840332,13.762749671936035,13.460749626159668,13.614500045776367,13.578120231628418,525004000
1448,2020-10-02,13.225000381469728,13.51949977874756,13.050999641418455,13.062250137329102,13.027348518371582,552496000
1449,2020-10-05,13.236000061035156,13.64424991607666,13.222749710083008,13.642499923706056,13.606046676635742,479820000
1450,2020-10-06,13.829999923706056,14.142000198364258,13.664999961853027,13.736499786376951,13.699793815612791,784420000
1451,2020-10-07,13.999750137329102,14.119250297546388,13.863499641418455,13.96399974822998,13.926685333251951,418084000
1452,2020-10-08,14.074999809265137,14.084500312805176,13.758000373840332,13.838749885559082,13.80177116394043,378900000
1453,2020-10-09,13.767000198364258,13.82425022125244,13.66075038909912,13.762749671936035,13.72597312927246,346892000
1454,2020-10-12,13.989500045776367,14.347000122070312,13.912500381469728,14.22599983215332,14.187984466552734,434744000
1455,2020-10-13,14.296500205993652,14.34850025177002,14.018750190734863,14.248250007629396,14.210177421569824,344604000
1456,2020-10-14,14.290499687194824,14.34274959564209,13.960000038146973,14.095250129699709,14.057586669921877,276100000
1457,2020-10-15,13.810750007629396,14.005749702453612,13.767749786376951,13.970000267028809,13.93267059326172,267224000
1458,2020-10-16,14.036749839782717,14.121500015258787,13.792499542236328,13.81149959564209,13.774592399597168,242392000
1459,2020-10-19,13.902999877929688,13.98349952697754,13.406749725341797,13.497750282287598,13.461681365966797,298068000
1460,2020-10-20,13.583499908447266,13.799750328063965,13.506999969482422,13.645500183105469,13.609037399291992,229212000
1461,2020-10-21,13.625,13.791500091552734,13.477499961853027,13.524749755859377,13.48861026763916,219596000
1462,2020-10-22,13.522500038146973,13.611749649047852,13.231749534606934,13.361000061035156,13.325295448303224,290480000
1463,2020-10-23,13.449999809265137,13.593250274658203,13.291250228881836,13.590250015258787,13.553935050964355,233484000
1464,2020-10-26,13.427000045776367,13.692749977111816,13.03849983215332,13.141249656677246,13.106134414672852,336896000
1465,2020-10-27,13.305999755859377,13.44200038909912,13.191499710083008,13.396750450134276,13.360953330993652,250520000
1466,2020-10-28,13.197999954223633,13.260000228881836,12.609000205993652,12.626999855041504,12.593256950378418,376520000
1467,2020-10-29,12.838500022888184,13.192749977111816,12.75,13.02400016784668,12.989198684692385,320080000
1468,2020-10-30,12.850000381469728,12.93649959564209,12.300000190734863,12.534000396728516,12.500508308410645,416820000
1469,2020-11-02,12.657750129699709,12.836750030517578,12.395000457763672,12.580750465393066,12.547131538391112,299652000
1470,2020-11-03,12.708499908447266,13.104999542236328,12.602749824523926,13.01949977874756,12.98470973968506,272900000
1471,2020-11-04,13.389249801635742,13.827500343322754,13.336999893188477,13.794249534606934,13.757389068603516,410228000
1472,2020-11-05,14.162500381469728,14.33899974822998,13.991000175476074,14.15999984741211,14.122162818908691,319028000
1473,2020-11-06,14.109749794006348,14.588749885559082,13.895000457763672,14.562000274658203,14.52308750152588,383348000
1474,2020-11-09,14.552499771118164,14.691499710083008,13.610750198364258,13.630749702453612,13.59432601928711,582976000
1475,2020-11-10,13.606499671936035,13.606499671936035,12.628250122070312,12.770000457763672,12.735876083374023,644068000
1476,2020-11-11,13.053750038146973,13.4350004196167,12.948249816894531,13.41800022125244,13.382145881652832,404744000
1477,2020-11-12,13.479000091552734,13.765999794006348,13.315999984741213,13.45674991607666,13.420791625976562,365812000
1478,2020-11-13,13.627249717712402,13.668749809265137,13.059249877929688,13.29699993133545,13.261467933654783,346312000
1479,2020-11-16,13.172499656677246,13.649499893188477,13.156000137329102,13.515250205993652,13.479137420654297,413776000
1480,2020-11-17,13.552499771118164,13.5962495803833,13.303750038146973,13.422249794006348,13.386383056640623,312028000
1481,2020-11-18,13.465250015258787,13.60575008392334,13.1850004196167,13.428750038146973,13.392866134643556,510924000
